,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
78144,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-0000,Production Occupations,major,42500,4.1,18.136,0.27,18.26,37990,1.3,8.89,10.92,15.94,22.87,31.91,18480,22710,33150,47570,66370,2012
78218,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",53-0000,Transportation and Material Moving Occupations,major,94240,2,40.212,0.6,18.17,37800,1.8,8.61,10.76,15.87,21.51,29.49,17910,22380,33020,44730,61350,2012
78253,DE,20100,"Dover, DE",11-0000,Management Occupations,major,1980,4.6,33.821,0.69,49.42,102790,1.8,27.45,35.14,45.9,57.85,76.43,57090,73100,95470,120330,158970,2012
78271,DE,20100,"Dover, DE",13-0000,Business and Financial Operations Occupations,major,2300,4.3,39.274,0.8,27.39,56960,3.8,16.88,20.56,25.5,32.39,41.01,35110,42760,53050,67370,85300,2012
78284,DE,20100,"Dover, DE",15-0000,Computer and Mathematical Occupations,major,910,17.6,15.629,0.57,28.95,60220,3.4,16.97,21.58,27.49,35.56,43.31,35290,44890,57180,73970,90080,2012
78298,DE,20100,"Dover, DE",19-0000,"Life, Physical, and Social Science Occupations",major,590,10.7,10.177,1.2,27.02,56200,2.6,14.77,19.39,25.42,32.96,41.18,30710,40320,52860,68560,85650,2012
78304,DE,20100,"Dover, DE",21-0000,Community and Social Service Occupations,major,1060,5.3,18.178,1.26,20.6,42850,3.8,11.66,15.59,19.4,24.18,32.26,24250,32430,40350,50290,67090,2012
78312,DE,20100,"Dover, DE",23-0000,Legal Occupations,major,460,5,7.922,1.01,38.6,80300,7.6,16.35,19.59,27.5,45.65,79.48,34010,40750,57190,94960,165310,2012
78316,DE,20100,"Dover, DE",25-0000,"Education, Training, and Library Occupations",major,4390,6.5,75.131,1.17,24.11,50150,3,10.92,19.11,24.18,30.65,35.21,22710,39740,50300,63750,73240,2012
78325,DE,20100,"Dover, DE",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,450,15.3,7.705,0.57,20.92,43510,5.9,8.83,11.5,17.59,25.15,37.19,18370,23910,36590,52310,77360,2012
78331,DE,20100,"Dover, DE",29-0000,Healthcare Practitioners and Technical Occupations,major,3360,25.8,57.516,0.98,35.29,73400,4.4,14.49,19.39,27.48,36.23,71.55,30150,40330,57160,75360,148830,2012
78356,DE,20100,"Dover, DE",31-0000,Healthcare Support Occupations,major,2270,15.1,38.792,1.29,12.56,26110,2.2,8.79,10.13,12.03,14.26,17.44,18280,21070,25020,29670,36270,2012
78363,DE,20100,"Dover, DE",33-0000,Protective Service Occupations,major,1910,10.1,32.702,1.33,18.32,38120,4.9,9.45,14.03,16.08,20.06,29.64,19650,29180,33450,41730,61640,2012
78369,DE,20100,"Dover, DE",35-0000,Food Preparation and Serving Related Occupations,major,6850,6.6,117.149,1.32,9.95,20690,1.8,7.68,8.14,8.9,10.91,14.38,15970,16920,18510,22690,29900,2012
78384,DE,20100,"Dover, DE",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,2070,26.4,35.338,1.08,11.75,24450,3.8,7.93,8.78,10.52,13.61,17.15,16490,18270,21890,28300,35680,2012
78390,DE,20100,"Dover, DE",39-0000,Personal Care and Service Occupations,major,1510,14.9,25.881,0.88,12.41,25800,3.7,7.87,8.64,10.4,14.61,20.7,16360,17960,21640,30380,43050,2012
78401,DE,20100,"Dover, DE",41-0000,Sales and Related Occupations,major,6800,4.4,116.273,1.09,14.69,30540,4.6,8.03,8.84,10.81,16.49,24.93,16700,18380,22490,34290,51850,2012
78416,DE,20100,"Dover, DE",43-0000,Office and Administrative Support Occupations,major,8520,4.5,145.831,0.89,15.28,31780,2.1,8.98,11.12,14.37,18.66,22.76,18680,23130,29890,38820,47340,2012
78448,DE,20100,"Dover, DE",45-0000,"Farming, Fishing, and Forestry Occupations",major,200,7.8,3.481,1.06,16.93,35210,3.2,10.03,12.04,16.76,20.51,24.53,20870,25040,34850,42670,51030,2012
78450,DE,20100,"Dover, DE",47-0000,Construction and Extraction Occupations,major,1710,5.9,29.294,0.77,19.62,40800,2.9,11.48,13.9,18.1,24.8,28.94,23870,28910,37650,51590,60200,2012
78463,DE,20100,"Dover, DE",49-0000,"Installation, Maintenance, and Repair Occupations",major,2340,6,40.094,1.03,21.88,45520,4,11.75,15.03,21.39,27.96,33.49,24450,31270,44490,58160,69650,2012
78477,DE,20100,"Dover, DE",51-0000,Production Occupations,major,2640,16.2,45.116,0.68,16.72,34790,3,8.96,11.47,16.07,20.74,25.12,18640,23860,33420,43140,52250,2012
78491,DE,20100,"Dover, DE",53-0000,Transportation and Material Moving Occupations,major,4370,12.2,74.816,1.11,15.78,32810,4.5,8.25,9.44,14.52,19.71,25.34,17160,19640,30210,41000,52700,2012
78508,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",11-0000,Management Occupations,major,15920,3.8,49.392,1.01,63.85,132800,2.1,31.14,42.86,58.33,78.66,#,64780,89140,121320,163610,#,2012
78539,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",13-0000,Business and Financial Operations Occupations,major,21780,3.5,67.577,1.37,34.96,72710,1.5,19.12,24.01,31.95,43.02,55.32,39770,49940,66450,89470,115060,2012
78567,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",15-0000,Computer and Mathematical Occupations,major,12740,7.4,39.538,1.44,40.57,84390,1.7,23.02,29.64,39.51,50.8,60.56,47890,61650,82180,105660,125970,2012
78584,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",17-0000,Architecture and Engineering Occupations,major,5370,9.8,16.646,0.92,40.99,85260,2.6,22.1,29.67,39.19,51.87,64.81,45960,61710,81520,107880,134800,2012
78605,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",19-0000,"Life, Physical, and Social Science Occupations",major,6790,3,21.072,2.49,37.9,78830,3.5,20.42,28.22,34.96,47.94,60.62,42480,58700,72720,99720,126090,2012
78620,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",21-0000,Community and Social Service Occupations,major,4680,3.5,14.521,1.01,21.53,44790,3.1,12.08,15.84,20.01,25.79,33.81,25120,32940,41630,53640,70330,2012
78636,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",23-0000,Legal Occupations,major,4130,7.6,12.826,1.63,57.2,118980,5.8,19.92,27.92,48.73,81.31,#,41420,58070,101350,169130,#,2012
78644,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",25-0000,"Education, Training, and Library Occupations",major,20520,3.2,63.672,0.99,25.04,52090,3.7,10.69,15.28,24.6,33.22,40.55,22230,31780,51170,69110,84340,2012
78678,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,2700,5.2,8.38,0.62,23.59,49080,3,9.85,13.88,20.52,29.67,40.63,20480,28870,42690,61710,84500,2012
78696,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",29-0000,Healthcare Practitioners and Technical Occupations,major,21290,2.5,66.059,1.13,39.69,82550,3,17.6,25.27,33.37,43.28,69.52,36600,52560,69410,90010,144610,2012
78742,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",31-0000,Healthcare Support Occupations,major,8570,4.3,26.586,0.88,14.53,30230,1.7,10,11.58,13.69,16.78,20.28,20790,24090,28480,34890,42180,2012
78757,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",33-0000,Protective Service Occupations,major,7370,6.1,22.876,0.93,19.1,39730,4.4,9.21,11.38,16.06,24.38,34.34,19160,23670,33400,50710,71430,2012
78768,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",35-0000,Food Preparation and Serving Related Occupations,major,26360,1.9,81.765,0.92,10.49,21820,1.2,7.75,8.32,9.27,11.59,15.29,16110,17300,19280,24120,31810,2012
78786,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,9850,3.8,30.56,0.94,13.7,28510,2.3,8.19,9.42,12.78,16.72,21.33,17030,19580,26580,34780,44360,2012
78793,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",39-0000,Personal Care and Service Occupations,major,8630,5.3,26.775,0.92,12.22,25420,1.8,7.9,8.7,10.63,13.95,18.91,16430,18090,22120,29010,39330,2012
78812,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",41-0000,Sales and Related Occupations,major,34080,3.2,105.716,1,18.52,38520,2.6,8.11,9.08,13,22.37,36.43,16870,18890,27030,46540,75770,2012
78831,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",43-0000,Office and Administrative Support Occupations,major,56840,2.2,176.35,1.08,17.65,36710,1.3,9.7,12.52,16.56,21.7,27.16,20180,26040,34450,45130,56500,2012
78880,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",45-0000,"Farming, Fishing, and Forestry Occupations",major,360,34.3,1.127,0.34,14.24,29610,2.1,8.36,9.78,12.22,16.71,24.54,17390,20340,25420,34770,51050,2012
78884,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",47-0000,Construction and Extraction Occupations,major,10800,4.5,33.511,0.88,23.17,48180,1.6,12.9,16.32,21.81,28.81,35.43,26840,33950,45370,59920,73690,2012
78912,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",49-0000,"Installation, Maintenance, and Repair Occupations",major,11660,3.8,36.187,0.93,23.15,48140,1.9,12.48,16.13,22.21,29.47,35.35,25950,33550,46190,61300,73540,2012
78946,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",51-0000,Production Occupations,major,13720,6.6,42.578,0.65,20.94,43550,4,10.07,13.34,18.76,26.85,35.51,20950,27740,39010,55840,73860,2012
78992,DE,48864,"Wilmington, DE-MD-NJ Metropolitan Division",53-0000,Transportation and Material Moving Occupations,major,18140,4.2,56.284,0.84,16.64,34620,2.4,8.39,10.27,14.77,20.81,28.38,17460,21350,30730,43280,59030,2012
79020,FL,15980,"Cape Coral-Fort Myers, FL",11-0000,Management Occupations,major,6070,4.3,29.74,0.61,47.26,98310,2.3,21.14,28.54,39.97,56.2,84.68,43980,59370,83140,116900,176140,2012
79042,FL,15980,"Cape Coral-Fort Myers, FL",13-0000,Business and Financial Operations Occupations,major,6830,4,33.484,0.68,30.53,63500,3.8,15.67,20.16,26.4,35.58,45.41,32600,41930,54910,74000,94460,2012
79067,FL,15980,"Cape Coral-Fort Myers, FL",15-0000,Computer and Mathematical Occupations,major,2270,5.8,11.148,0.41,34.53,71820,5.3,16.84,22.69,31.23,44.13,56.03,35020,47190,64960,91800,116530,2012
79080,FL,15980,"Cape Coral-Fort Myers, FL",17-0000,Architecture and Engineering Occupations,major,1860,7.2,9.117,0.5,29.31,60960,3,15.78,20.4,28.28,36.09,45.41,32830,42420,58830,75060,94450,2012
79095,FL,15980,"Cape Coral-Fort Myers, FL",19-0000,"Life, Physical, and Social Science Occupations",major,910,8.1,4.439,0.52,26.46,55030,4.6,14.88,17.79,23.45,31.27,40.36,30960,37000,48770,65050,83940,2012
79105,FL,15980,"Cape Coral-Fort Myers, FL",21-0000,Community and Social Service Occupations,major,1830,6.4,8.969,0.62,20.24,42110,3.9,11.39,14.56,18.54,23.78,33.12,23700,30280,38560,49470,68880,2012
79120,FL,15980,"Cape Coral-Fort Myers, FL",23-0000,Legal Occupations,major,1610,7.8,7.893,1.01,30.93,64330,6.2,13.95,19.47,25.91,34.99,56.97,29010,40490,53890,72770,118500,2012
79125,FL,15980,"Cape Coral-Fort Myers, FL",25-0000,"Education, Training, and Library Occupations",major,10560,2.3,51.782,0.81,22.83,47480,3,12.1,16.57,21.39,27.25,34.91,25160,34460,44500,56690,72600,2012
79144,FL,15980,"Cape Coral-Fort Myers, FL",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,2160,8.3,10.607,0.79,21.2,44090,3.7,9.05,12.86,18.37,25.58,34.54,18820,26740,38200,53210,71850,2012
79165,FL,15980,"Cape Coral-Fort Myers, FL",29-0000,Healthcare Practitioners and Technical Occupations,major,13820,2.1,67.758,1.15,36.57,76060,3.3,15.79,21.27,28.94,39.08,67.3,32840,44250,60190,81290,139990,2012
79203,FL,15980,"Cape Coral-Fort Myers, FL",31-0000,Healthcare Support Occupations,major,6830,3.6,33.494,1.11,13.43,27930,1.7,9.52,10.88,12.9,14.89,18.09,19800,22620,26840,30980,37630,2012
79216,FL,15980,"Cape Coral-Fort Myers, FL",33-0000,Protective Service Occupations,major,5890,14.4,28.888,1.17,17.8,37030,4.9,8.93,10.53,14.19,22.68,31.57,18570,21910,29520,47180,65660,2012
79229,FL,15980,"Cape Coral-Fort Myers, FL",35-0000,Food Preparation and Serving Related Occupations,major,26760,2.4,131.212,1.48,10.09,20990,1.2,7.97,8.41,9.15,10.89,13.55,16570,17500,19040,22650,28170,2012
79246,FL,15980,"Cape Coral-Fort Myers, FL",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,9850,6.1,48.276,1.48,11.88,24720,2.2,8.21,9.02,10.6,13.35,17.49,17080,18770,22050,27760,36370,2012
79256,FL,15980,"Cape Coral-Fort Myers, FL",39-0000,Personal Care and Service Occupations,major,5530,5.8,27.091,0.93,12.28,25540,2.5,8.17,8.91,10.52,13.73,19.24,16990,18540,21890,28550,40020,2012
79274,FL,15980,"Cape Coral-Fort Myers, FL",41-0000,Sales and Related Occupations,major,29560,2.3,144.928,1.36,16.38,34060,2.5,8.3,9.23,11.81,18,28.32,17260,19210,24570,37440,58900,2012
79294,FL,15980,"Cape Coral-Fort Myers, FL",43-0000,Office and Administrative Support Occupations,major,33700,2.1,165.238,1.01,15.11,31420,1.8,9.43,11.18,13.98,17.81,22.66,19610,23260,29080,37040,47120,2012
79338,FL,15980,"Cape Coral-Fort Myers, FL",45-0000,"Farming, Fishing, and Forestry Occupations",major,1430,1.1,7.016,2.14,9.37,19480,2.5,7.91,8.28,8.88,9.62,10.89,16460,17220,18480,20000,22640,2012
79340,FL,15980,"Cape Coral-Fort Myers, FL",47-0000,Construction and Extraction Occupations,major,11300,3.8,55.374,1.45,17.17,35700,1.9,10.27,12.74,16.08,20.25,26.32,21350,26500,33440,42110,54740,2012
79364,FL,15980,"Cape Coral-Fort Myers, FL",49-0000,"Installation, Maintenance, and Repair Occupations",major,9670,4,47.415,1.22,19.12,39760,1.9,10.54,13.66,17.88,23.62,29.2,21920,28410,37190,49130,60740,2012
79391,FL,15980,"Cape Coral-Fort Myers, FL",51-0000,Production Occupations,major,5570,4.8,27.288,0.41,15.99,33260,2.1,9.21,11.28,14.35,18.83,24.8,19160,23450,29850,39170,51590,2012
79422,FL,15980,"Cape Coral-Fort Myers, FL",53-0000,Transportation and Material Moving Occupations,major,9960,5.5,48.845,0.73,14.36,29860,2.6,8.46,9.78,13.03,16.84,21.35,17600,20350,27100,35030,44410,2012
79443,FL,18880,"Crestview-Fort Walton Beach-Destin, FL",11-0000,Management Occupations,major,2480,6.4,33.78,0.69,47.14,98060,2.8,18.79,29.44,43.2,57.5,80.94,39080,61220,89870,119590,168360,2012
79459,FL,18880,"Crestview-Fort Walton Beach-Destin, FL",13-0000,Business and Financial Operations Occupations,major,4760,3.6,64.751,1.31,32.39,67380,2,17.68,23.89,32.2,39.7,45.89,36780,49690,66970,82570,95450,2012
79477,FL,18880,"Crestview-Fort Walton Beach-Destin, FL",15-0000,Computer and Mathematical Occupations,major,2410,4.7,32.75,1.19,38.97,81050,2,21.51,29.47,38.67,47.93,57.27,44740,61300,80430,99690,119130,2012
79489,FL,18880,"Crestview-Fort Walton Beach-Destin, FL",17-0000,Architecture and Engineering Occupations,major,3200,5.2,43.522,2.41,38.69,80470,2.6,20.73,27.64,37.89,49.82,58.34,43120,57480,78820,103630,121340,2012
79502,FL,18880,"Crestview-Fort Walton Beach-Destin, FL",19-0000,"Life, Physical, and Social Science Occupations",major,**,**,**,**,33.33,69320,4.7,15.3,21.48,29.68,39.69,51.08,31830,44680,61730,82560,106240,2012
79505,FL,18880,"Crestview-Fort Walton Beach-Destin, FL",21-0000,Community and Social Service Occupations,major,670,5.4,9.085,0.63,19.14,39810,3,11.96,14.68,17.35,21.98,30.01,24870,30530,36100,45720,62410,2012
79509,FL,18880,"Crestview-Fort Walton Beach-Destin, FL",23-0000,Legal Occupations,major,540,12.3,7.306,0.93,29.78,61950,8,14.9,17.48,22.99,40.46,54.85,30990,36350,47830,84160,114090,2012
79513,FL,18880,"Crestview-Fort Walton Beach-Destin, FL",25-0000,"Education, Training, and Library Occupations",major,4000,4.2,54.348,0.85,21.65,45030,2.2,11.77,14.01,19.83,29.34,34.43,24470,29140,41240,61020,71620,2012
79522,FL,18880,"Crestview-Fort Walton Beach-Destin, FL",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,580,9.8,7.865,0.59,21.99,45750,5.8,9.74,12.34,19.28,28.19,35.82,20260,25670,40090,58640,74500,2012
79530,FL,18880,"Crestview-Fort Walton Beach-Destin, FL",29-0000,Healthcare Practitioners and Technical Occupations,major,3460,3.4,47.018,0.8,31.72,65980,5.2,13.87,17.87,24.21,32.88,64.24,28850,37170,50350,68380,133610,2012
79550,FL,18880,"Crestview-Fort Walton Beach-Destin, FL",31-0000,Healthcare Support Occupations,major,1510,7,20.503,0.68,13.25,27550,3.2,8.56,9.82,11.59,14.91,20.4,17800,20430,24110,31010,42430,2012
79558,FL,18880,"Crestview-Fort Walton Beach-Destin, FL",33-0000,Protective Service Occupations,major,1840,2.7,25.009,1.02,18.06,37560,2.4,9.91,13.75,16.87,21.33,27.05,20610,28610,35100,44380,56260,2012
79564,FL,18880,"Crestview-Fort Walton Beach-Destin, FL",35-0000,Food Preparation and Serving Related Occupations,major,10880,4,148.042,1.67,9.75,20270,1.3,7.94,8.35,9.02,10.42,12.35,16520,17360,18760,21670,25680,2012
79580,FL,18880,"Crestview-Fort Walton Beach-Destin, FL",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,2300,6.5,31.303,0.96,12.24,25460,3.4,8.16,8.9,10.7,14.13,18.43,16970,18500,22260,29400,38340,2012
79587,FL,18880,"Crestview-Fort Walton Beach-Destin, FL",39-0000,Personal Care and Service Occupations,major,2180,11.6,29.599,1.01,10.75,22360,3.4,7.98,8.44,9.21,11.27,15.43,16600,17560,19170,23440,32100,2012
79598,FL,18880,"Crestview-Fort Walton Beach-Destin, FL",41-0000,Sales and Related Occupations,major,9720,3.1,132.245,1.25,14.62,30400,2.7,8.15,8.86,10.96,16.48,23.66,16950,18440,22810,34290,49220,2012
79615,FL,18880,"Crestview-Fort Walton Beach-Destin, FL",43-0000,Office and Administrative Support Occupations,major,11420,4.1,155.292,0.95,14.41,29980,1.5,9.18,10.72,13.29,17.1,21.51,19080,22300,27630,35560,44730,2012
79651,FL,18880,"Crestview-Fort Walton Beach-Destin, FL",47-0000,Construction and Extraction Occupations,major,2440,8.7,33.196,0.87,17.11,35590,3,9.47,11.93,16.17,20.83,27.19,19690,24820,33640,43320,56540,2012
79666,FL,18880,"Crestview-Fort Walton Beach-Destin, FL",49-0000,"Installation, Maintenance, and Repair Occupations",major,3400,5.4,46.304,1.19,19.61,40790,3.8,9.9,13.13,18.06,26.09,30.69,20600,27310,37570,54270,63830,2012
79684,FL,18880,"Crestview-Fort Walton Beach-Destin, FL",51-0000,Production Occupations,major,2340,15.8,31.852,0.48,15.89,33060,2.3,9.54,11.24,14.07,18.91,25.22,19840,23380,29260,39330,52470,2012
79701,FL,18880,"Crestview-Fort Walton Beach-Destin, FL",53-0000,Transportation and Material Moving Occupations,major,2860,6.9,38.937,0.58,14.06,29240,5.3,8.28,9.19,11.1,14.64,25.19,17220,19110,23090,30460,52390,2012
79717,FL,19660,"Deltona-Daytona Beach-Ormond Beach, FL",11-0000,Management Occupations,major,3730,4.2,24.618,0.5,44.99,93570,1.7,21.01,28.41,39.9,54.64,76.91,43710,59100,83000,113650,159960,2012
79738,FL,19660,"Deltona-Daytona Beach-Ormond Beach, FL",13-0000,Business and Financial Operations Occupations,major,5670,5.6,37.389,0.76,26.65,55440,2.6,13.73,17.57,23.75,32.19,42.44,28560,36540,49390,66960,88280,2012
79762,FL,19660,"Deltona-Daytona Beach-Ormond Beach, FL",15-0000,Computer and Mathematical Occupations,major,1760,7.2,11.584,0.42,26.07,54230,2.3,13.43,17.6,24.38,33.16,42.33,27940,36600,50710,68970,88040,2012
79774,FL,19660,"Deltona-Daytona Beach-Ormond Beach, FL",17-0000,Architecture and Engineering Occupations,major,1420,7.1,9.39,0.52,27.57,57340,2.8,14.14,18.82,25.14,34.83,44.94,29410,39150,52300,72440,93480,2012
79789,FL,19660,"Deltona-Daytona Beach-Ormond Beach, FL",19-0000,"Life, Physical, and Social Science Occupations",major,560,15.5,3.679,0.43,24.05,50020,3.1,13.53,16.52,21.34,28.34,37.15,28140,34360,44380,58940,77260,2012
79793,FL,19660,"Deltona-Daytona Beach-Ormond Beach, FL",21-0000,Community and Social Service Occupations,major,2500,7,16.499,1.14,18.82,39150,4.1,11.67,13.41,17,22.62,29.16,24280,27890,35360,47050,60660,2012
79811,FL,19660,"Deltona-Daytona Beach-Ormond Beach, FL",23-0000,Legal Occupations,major,1190,8.7,7.828,1,33.18,69020,13.3,14.96,17.42,23.19,36.47,60.28,31120,36220,48230,75850,125390,2012
79816,FL,19660,"Deltona-Daytona Beach-Ormond Beach, FL",25-0000,"Education, Training, and Library Occupations",major,9250,6.7,60.968,0.95,21.22,44150,2.7,10.69,13.84,20.03,26.19,33.25,22230,28780,41670,54480,69150,2012
79847,FL,19660,"Deltona-Daytona Beach-Ormond Beach, FL",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,1480,10.5,9.752,0.73,22.2,46170,6.2,10.03,12.63,18.39,26.91,35.42,20860,26270,38250,55980,73670,2012
79858,FL,19660,"Deltona-Daytona Beach-Ormond Beach, FL",29-0000,Healthcare Practitioners and Technical Occupations,major,11050,6.8,72.83,1.24,31.45,65430,3.6,13.81,18.58,24.87,33.52,53.72,28730,38650,51720,69730,111740,2012
