,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
54743,SC,5330,"Myrtle Beach, SC MSA",51-0000,Production occupations,major,4850,8.5,12.60,26220,3.5,7.90,9.30,11.44,14.99,19.38,16430,19350,23800,31170,40300,2004
54767,SC,5330,"Myrtle Beach, SC MSA",53-0000,Transportation and material moving occupations,major,5610,11.0,12.26,25490,5.4,6.86,8.50,10.82,14.34,20.53,14260,17670,22500,29820,42700,2004
54781,SC,8140,"Sumter, SC MSA",11-0000,Management occupations,major,1680,4.9,32.72,68050,2.3,13.80,19.66,28.35,38.80,55.41,28700,40900,58970,80710,115240,2004
54794,SC,8140,"Sumter, SC MSA",13-0000,Business and financial operations occupations,major,720,12.9,20.14,41880,3.6,11.21,13.29,17.70,24.54,31.83,23310,27640,36820,51030,66200,2004
54804,SC,8140,"Sumter, SC MSA",15-0000,Computer and mathematical occupations,major,160,9.2,21.09,43860,2.6,12.40,16.06,22.01,25.72,28.70,25800,33410,45780,53510,59690,2004
54807,SC,8140,"Sumter, SC MSA",17-0000,Architecture and engineering occupations,major,430,14.0,23.48,48830,3.4,12.03,16.85,22.49,28.44,35.41,25030,35060,46780,59150,73660,2004
54813,SC,8140,"Sumter, SC MSA",19-0000,"Life, physical, and social science occupations",major,**,**,18.83,39170,3.5,10.13,13.28,18.27,23.40,29.32,21080,27630,37990,48660,60990,2004
54814,SC,8140,"Sumter, SC MSA",21-0000,Community and social services occupations,major,550,11.9,15.88,33030,3.3,10.68,12.49,14.89,18.35,23.26,22210,25980,30960,38170,48380,2004
54820,SC,8140,"Sumter, SC MSA",23-0000,Legal occupations,major,150,16.8,26.45,55010,20.6,9.96,11.79,15.35,26.54,68.84,20720,24510,31920,55190,143180,2004
54823,SC,8140,"Sumter, SC MSA",25-0000,"Education, training, and library occupations",major,2630,8.1,16.10,33500,3.6,6.74,10.90,16.39,21.05,25.35,14020,22680,34080,43790,52730,2004
54833,SC,8140,"Sumter, SC MSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,150,7.5,12.91,26860,6.8,6.32,7.75,10.80,14.72,20.56,13140,16120,22470,30630,42760,2004
54834,SC,8140,"Sumter, SC MSA",29-0000,Healthcare practitioners and technical occupations,major,1570,5.2,28.35,58970,6.2,12.17,16.41,21.61,29.83,56.68,25320,34130,44960,62050,117900,2004
54840,SC,8140,"Sumter, SC MSA",31-0000,Healthcare support occupations,major,1220,14.2,9.11,18950,1.9,7.04,7.54,8.34,10.09,12.81,14640,15690,17350,20980,26640,2004
54845,SC,8140,"Sumter, SC MSA",33-0000,Protective service occupations,major,1150,2.2,10.94,22760,1.6,5.95,6.82,10.19,13.65,16.97,12370,14190,21200,28390,35300,2004
54848,SC,8140,"Sumter, SC MSA",35-0000,Food preparation and serving related occupations,major,2700,4.3,7.08,14720,1.7,5.51,5.88,6.50,7.74,9.98,11450,12230,13520,16100,20760,2004
54862,SC,8140,"Sumter, SC MSA",37-0000,Building and grounds cleaning and maintenance occupations,major,1000,4.6,8.24,17140,2.8,5.68,6.28,7.48,9.42,11.80,11820,13050,15550,19590,24540,2004
54867,SC,8140,"Sumter, SC MSA",39-0000,Personal care and service occupations,major,570,8.9,8.15,16950,3.9,5.68,6.32,7.65,9.19,11.37,11810,13150,15910,19110,23650,2004
54872,SC,8140,"Sumter, SC MSA",41-0000,Sales and related occupations,major,3360,5.8,10.66,22170,3.6,5.80,6.44,7.97,11.81,19.25,12060,13400,16570,24570,40030,2004
54882,SC,8140,"Sumter, SC MSA",43-0000,Office and administrative support occupations,major,4610,3.2,11.65,24230,1.9,6.94,8.83,10.74,13.62,17.39,14440,18360,22350,28340,36180,2004
54905,SC,8140,"Sumter, SC MSA",47-0000,Construction and extraction occupations,major,1570,7.1,13.83,28770,5.6,7.75,9.43,11.95,15.94,20.49,16110,19610,24850,33150,42610,2004
54916,SC,8140,"Sumter, SC MSA",49-0000,"Installation, maintenance, and repair occupations",major,2330,22.3,15.58,32400,3.0,8.73,11.48,14.78,18.54,22.85,18160,23890,30740,38550,47520,2004
54926,SC,8140,"Sumter, SC MSA",51-0000,Production occupations,major,5070,9.1,12.85,26720,2.6,8.08,9.61,12.26,15.72,18.10,16800,19990,25510,32710,37640,2004
54940,SC,8140,"Sumter, SC MSA",53-0000,Transportation and material moving occupations,major,4420,4.3,10.32,21460,3.6,6.97,8.29,9.58,10.83,15.33,14510,17250,19930,22530,31890,2004
54950,SD,6660,"Rapid City, SD MSA",11-0000,Management occupations,major,1610,3.6,37.12,77200,2.3,18.89,25.22,32.75,42.73,63.21,39290,52450,68120,88870,131480,2004
54963,SD,6660,"Rapid City, SD MSA",13-0000,Business and financial operations occupations,major,1400,5.1,20.90,43460,1.9,13.92,15.95,19.28,24.09,31.57,28950,33170,40110,50100,65660,2004
54977,SD,6660,"Rapid City, SD MSA",15-0000,Computer and mathematical occupations,major,590,15.2,22.00,45770,1.9,12.36,16.56,21.54,27.04,32.69,25700,34440,44810,56250,67990,2004
54985,SD,6660,"Rapid City, SD MSA",17-0000,Architecture and engineering occupations,major,560,7.1,21.82,45380,4.0,11.82,15.23,20.19,27.44,34.63,24580,31690,42000,57080,72030,2004
54990,SD,6660,"Rapid City, SD MSA",19-0000,"Life, physical, and social science occupations",major,450,3.9,19.20,39940,1.4,10.43,12.46,17.57,24.11,30.93,21690,25920,36540,50150,64330,2004
54993,SD,6660,"Rapid City, SD MSA",21-0000,Community and social services occupations,major,600,8.7,14.84,30860,3.3,9.87,11.67,13.70,17.31,21.35,20530,24280,28490,36000,44410,2004
55000,SD,6660,"Rapid City, SD MSA",23-0000,Legal occupations,major,310,12.9,24.75,51470,5.6,12.37,17.70,21.86,27.19,41.15,25720,36820,45480,56560,85590,2004
55008,SD,6660,"Rapid City, SD MSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,700,7.7,13.74,28590,2.3,8.39,10.13,12.62,16.24,21.25,17440,21070,26240,33780,44200,2004
55015,SD,6660,"Rapid City, SD MSA",29-0000,Healthcare practitioners and technical occupations,major,3110,5.1,24.46,50880,3.6,11.92,16.00,21.38,26.78,37.42,24790,33280,44470,55690,77830,2004
55030,SD,6660,"Rapid City, SD MSA",31-0000,Healthcare support occupations,major,1470,5.5,10.69,22230,2.4,7.48,9.02,10.46,12.37,13.93,15560,18760,21760,25720,28970,2004
55037,SD,6660,"Rapid City, SD MSA",33-0000,Protective service occupations,major,800,4.0,15.56,32370,3.7,8.30,11.29,14.78,19.05,23.52,17270,23490,30750,39620,48920,2004
55040,SD,6660,"Rapid City, SD MSA",35-0000,Food preparation and serving related occupations,major,5290,4.5,7.23,15040,1.3,5.55,6.01,6.77,8.17,10.01,11550,12500,14080,16990,20820,2004
55054,SD,6660,"Rapid City, SD MSA",37-0000,Building and grounds cleaning and maintenance occupations,major,2340,3.5,8.74,18190,2.9,5.95,6.97,8.21,10.21,12.58,12380,14490,17080,21230,26160,2004
55061,SD,6660,"Rapid City, SD MSA",39-0000,Personal care and service occupations,major,1670,10.6,8.39,17460,2.2,5.82,6.56,7.90,9.72,12.07,12110,13650,16430,20230,25100,2004
55073,SD,6660,"Rapid City, SD MSA",41-0000,Sales and related occupations,major,6260,4.0,12.19,25350,3.1,6.31,7.50,9.39,13.89,21.24,13120,15600,19520,28890,44170,2004
55087,SD,6660,"Rapid City, SD MSA",43-0000,Office and administrative support occupations,major,8760,2.0,11.34,23580,1.3,7.48,8.82,10.65,13.18,16.33,15570,18360,22140,27420,33960,2004
55119,SD,6660,"Rapid City, SD MSA",45-0000,"Farming, fishing, and forestry occupations",major,**,**,11.21,23310,2.9,8.80,9.42,10.46,12.42,15.12,18300,19600,21750,25840,31450,2004
55120,SD,6660,"Rapid City, SD MSA",47-0000,Construction and extraction occupations,major,3430,6.5,13.79,28690,1.4,8.97,10.34,12.97,16.53,20.41,18650,21510,26980,34380,42450,2004
55142,SD,6660,"Rapid City, SD MSA",49-0000,"Installation, maintenance, and repair occupations",major,2550,8.1,15.79,32840,1.9,9.49,11.68,14.61,19.59,24.31,19730,24290,30380,40740,50560,2004
55164,SD,6660,"Rapid City, SD MSA",51-0000,Production occupations,major,2930,3.8,10.80,22460,2.7,6.91,8.13,9.97,12.43,15.94,14380,16900,20740,25860,33150,2004
55182,SD,6660,"Rapid City, SD MSA",53-0000,Transportation and material moving occupations,major,3210,4.1,11.63,24190,2.0,7.03,8.37,10.59,13.78,18.25,14620,17400,22030,28670,37960,2004
55199,SD,7760,"Sioux Falls, SD MSA",11-0000,Management occupations,major,3850,3.3,40.07,83350,2.2,19.72,26.18,35.52,47.62,68.04,41020,54460,73870,99060,141530,2004
55222,SD,7760,"Sioux Falls, SD MSA",13-0000,Business and financial operations occupations,major,4450,4.9,21.88,45500,1.3,14.44,16.79,20.37,25.25,31.94,30030,34930,42370,52520,66430,2004
55245,SD,7760,"Sioux Falls, SD MSA",15-0000,Computer and mathematical occupations,major,2230,1.9,22.27,46320,1.4,13.82,16.30,20.56,26.78,34.05,28750,33910,42760,55710,70820,2004
55254,SD,7760,"Sioux Falls, SD MSA",17-0000,Architecture and engineering occupations,major,1060,9.4,21.87,45490,1.8,13.37,15.95,20.36,26.75,33.75,27820,33180,42350,55650,70200,2004
55266,SD,7760,"Sioux Falls, SD MSA",19-0000,"Life, physical, and social science occupations",major,600,5.1,23.47,48820,8.1,9.83,12.74,19.49,27.51,39.06,20440,26500,40540,57210,81250,2004
55270,SD,7760,"Sioux Falls, SD MSA",21-0000,Community and social services occupations,major,1180,4.8,15.94,33150,3.0,9.76,12.42,15.32,18.91,23.43,20290,25840,31860,39340,48730,2004
55280,SD,7760,"Sioux Falls, SD MSA",23-0000,Legal occupations,major,500,11.5,25.18,52370,4.2,12.30,14.43,21.87,29.74,42.29,25580,30020,45480,61870,87970,2004
55283,SD,7760,"Sioux Falls, SD MSA",25-0000,"Education, training, and library occupations",major,4050,1.9,15.55,32350,2.6,9.10,11.85,14.74,18.74,23.72,18930,24660,30660,38980,49330,2004
55294,SD,7760,"Sioux Falls, SD MSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,1790,8.7,14.23,29600,2.7,8.15,9.90,13.07,17.10,22.05,16950,20600,27200,35560,45860,2004
55309,SD,7760,"Sioux Falls, SD MSA",29-0000,Healthcare practitioners and technical occupations,major,8410,3.3,25.28,52590,3.1,12.25,15.94,20.67,26.90,39.12,25470,33150,42990,55950,81380,2004
55336,SD,7760,"Sioux Falls, SD MSA",31-0000,Healthcare support occupations,major,2690,5.4,10.78,22430,1.6,8.30,9.20,10.37,12.18,13.84,17270,19140,21580,25330,28790,2004
55343,SD,7760,"Sioux Falls, SD MSA",33-0000,Protective service occupations,major,1480,6.1,15.73,32720,7.2,8.90,11.10,14.15,19.32,25.03,18510,23100,29440,40180,52060,2004
55347,SD,7760,"Sioux Falls, SD MSA",35-0000,Food preparation and serving related occupations,major,10680,4.3,7.83,16290,1.5,5.69,6.32,7.47,8.79,10.78,11840,13150,15540,18280,22430,2004
55362,SD,7760,"Sioux Falls, SD MSA",37-0000,Building and grounds cleaning and maintenance occupations,major,4190,4.5,9.59,19940,1.8,6.90,7.73,9.15,10.84,13.17,14360,16070,19030,22550,27390,2004
55369,SD,7760,"Sioux Falls, SD MSA",39-0000,Personal care and service occupations,major,3270,7.4,9.47,19700,2.4,6.64,7.72,9.18,10.69,13.03,13810,16070,19100,22240,27100,2004
55381,SD,7760,"Sioux Falls, SD MSA",41-0000,Sales and related occupations,major,14150,2.9,14.50,30160,2.9,6.70,7.79,10.39,17.35,27.16,13940,16200,21610,36080,56490,2004
55397,SD,7760,"Sioux Falls, SD MSA",43-0000,Office and administrative support occupations,major,25420,2.4,12.30,25580,1.2,7.89,9.40,11.36,13.87,18.02,16420,19540,23630,28840,37490,2004
55440,SD,7760,"Sioux Falls, SD MSA",45-0000,"Farming, fishing, and forestry occupations",major,100,30.9,10.94,22740,7.1,7.89,8.72,10.10,12.97,15.76,16400,18140,21000,26980,32770,2004
55442,SD,7760,"Sioux Falls, SD MSA",47-0000,Construction and extraction occupations,major,5660,3.7,14.50,30150,1.5,9.73,11.40,13.62,16.93,21.03,20240,23720,28330,35220,43750,2004
55464,SD,7760,"Sioux Falls, SD MSA",49-0000,"Installation, maintenance, and repair occupations",major,4460,4.0,16.32,33950,1.5,10.18,12.25,15.30,19.96,24.49,21170,25490,31820,41510,50940,2004
55486,SD,7760,"Sioux Falls, SD MSA",51-0000,Production occupations,major,8910,2.5,12.69,26400,1.4,9.02,10.42,12.33,13.90,17.06,18760,21670,25640,28910,35480,2004
55524,SD,7760,"Sioux Falls, SD MSA",53-0000,Transportation and material moving occupations,major,8660,7.2,12.15,25270,1.6,7.45,9.08,11.22,13.83,18.43,15500,18890,23340,28770,38330,2004
55544,TN,1560,"Chattanooga, TN-GA MSA",11-0000,Management occupations,major,11670,3.4,33.81,70320,1.6,14.23,19.18,28.16,41.32,62.99,29600,39890,58560,85950,131010,2004
55573,TN,1560,"Chattanooga, TN-GA MSA",13-0000,Business and financial operations occupations,major,7020,7.2,25.80,53660,7.3,12.75,16.51,22.54,33.55,43.70,26530,34340,46880,69780,90890,2004
55596,TN,1560,"Chattanooga, TN-GA MSA",15-0000,Computer and mathematical occupations,major,2850,13.4,25.38,52800,2.3,13.77,17.46,24.25,31.74,40.01,28640,36320,50450,66030,83210,2004
55607,TN,1560,"Chattanooga, TN-GA MSA",17-0000,Architecture and engineering occupations,major,3380,7.7,27.65,57500,4.7,14.64,19.08,26.45,34.26,41.43,30450,39690,55010,71270,86180,2004
55628,TN,1560,"Chattanooga, TN-GA MSA",19-0000,"Life, physical, and social science occupations",major,590,9.4,22.00,45750,3.7,12.61,15.36,19.76,26.09,35.99,26240,31950,41100,54270,74860,2004
55635,TN,1560,"Chattanooga, TN-GA MSA",21-0000,Community and social services occupations,major,2270,7.9,15.27,31750,3.9,9.14,11.28,13.45,17.34,25.64,19000,23470,27970,36060,53330,2004
55647,TN,1560,"Chattanooga, TN-GA MSA",23-0000,Legal occupations,major,1080,9.3,40.97,85210,9.4,13.75,17.52,29.77,57.67,#,28610,36450,61930,119950,#,2004
55653,TN,1560,"Chattanooga, TN-GA MSA",25-0000,"Education, training, and library occupations",major,10050,8.1,16.39,34090,2.5,6.72,9.25,16.56,21.55,26.48,13980,19250,34440,44830,55080,2004
55679,TN,1560,"Chattanooga, TN-GA MSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,2040,13.7,15.25,31730,3.0,7.15,9.82,13.52,18.41,24.90,14870,20430,28120,38290,51800,2004
55695,TN,1560,"Chattanooga, TN-GA MSA",29-0000,Healthcare practitioners and technical occupations,major,12350,9.5,26.52,55170,4.6,11.63,15.52,20.68,26.45,48.36,24190,32280,43020,55020,100580,2004
55730,TN,1560,"Chattanooga, TN-GA MSA",31-0000,Healthcare support occupations,major,5600,5.5,10.37,21570,2.0,7.30,8.34,9.81,11.58,14.77,15170,17350,20410,24080,30710,2004
55743,TN,1560,"Chattanooga, TN-GA MSA",33-0000,Protective service occupations,major,4600,5.6,12.74,26500,6.8,6.35,7.71,11.97,16.46,20.88,13200,16040,24900,34230,43440,2004
55753,TN,1560,"Chattanooga, TN-GA MSA",35-0000,Food preparation and serving related occupations,major,19710,2.7,7.65,15910,2.0,5.61,6.11,6.96,8.40,10.59,11670,12700,14470,17460,22040,2004
55770,TN,1560,"Chattanooga, TN-GA MSA",37-0000,Building and grounds cleaning and maintenance occupations,major,6750,5.4,9.15,19040,1.9,6.00,7.00,8.40,10.70,13.27,12470,14550,17470,22250,27600,2004
55779,TN,1560,"Chattanooga, TN-GA MSA",39-0000,Personal care and service occupations,major,3520,7.4,8.74,18190,2.5,5.84,6.59,7.86,10.01,13.19,12140,13720,16350,20820,27440,2004
55791,TN,1560,"Chattanooga, TN-GA MSA",41-0000,Sales and related occupations,major,19440,3.1,13.53,28150,2.5,6.18,7.34,9.35,15.87,25.90,12850,15260,19460,33010,53880,2004
55811,TN,1560,"Chattanooga, TN-GA MSA",43-0000,Office and administrative support occupations,major,36870,3.9,12.61,26220,1.3,7.60,9.40,11.80,14.62,19.03,15800,19560,24540,30410,39580,2004
55859,TN,1560,"Chattanooga, TN-GA MSA",45-0000,"Farming, fishing, and forestry occupations",major,**,**,11.84,24630,5.3,8.05,10.37,12.17,13.49,15.46,16740,21570,25310,28060,32150,2004
55861,TN,1560,"Chattanooga, TN-GA MSA",47-0000,Construction and extraction occupations,major,8920,4.9,16.14,33560,1.7,9.77,11.91,15.15,19.90,24.51,20330,24770,31500,41400,50970,2004
55886,TN,1560,"Chattanooga, TN-GA MSA",49-0000,"Installation, maintenance, and repair occupations",major,9230,5.2,16.72,34780,2.8,9.45,12.10,15.80,20.25,26.04,19650,25170,32850,42110,54170,2004
55909,TN,1560,"Chattanooga, TN-GA MSA",51-0000,Production occupations,major,25640,5.9,13.07,27190,1.4,8.01,9.99,12.49,15.44,19.14,16650,20780,25980,32110,39800,2004
55972,TN,1560,"Chattanooga, TN-GA MSA",53-0000,Transportation and material moving occupations,major,29270,16.0,13.21,27470,3.6,7.26,9.23,12.89,16.36,20.16,15100,19190,26820,34030,41930,2004
55995,TN,1660,"Clarksville-Hopkinsville, TN-KY MSA",11-0000,Management occupations,major,2970,3.5,29.60,61560,2.4,11.29,16.90,26.03,36.99,51.62,23490,35150,54140,76930,107380,2004
56016,TN,1660,"Clarksville-Hopkinsville, TN-KY MSA",13-0000,Business and financial operations occupations,major,1750,4.5,19.85,41300,2.5,9.67,12.84,18.11,25.22,32.40,20100,26710,37660,52450,67400,2004
56030,TN,1660,"Clarksville-Hopkinsville, TN-KY MSA",15-0000,Computer and mathematical occupations,major,470,15.9,23.00,47830,4.7,12.69,16.93,21.56,29.07,34.57,26390,35220,44850,60460,71900,2004
56035,TN,1660,"Clarksville-Hopkinsville, TN-KY MSA",17-0000,Architecture and engineering occupations,major,680,5.5,24.87,51730,2.6,13.36,18.18,24.13,29.44,36.77,27780,37810,50180,61240,76490,2004
56042,TN,1660,"Clarksville-Hopkinsville, TN-KY MSA",19-0000,"Life, physical, and social science occupations",major,240,7.0,22.05,45870,3.7,12.37,15.11,20.05,27.06,33.74,25730,31420,41710,56280,70170,2004
56044,TN,1660,"Clarksville-Hopkinsville, TN-KY MSA",21-0000,Community and social services occupations,major,840,9.6,16.84,35030,3.6,9.61,11.56,14.98,20.94,27.26,19980,24040,31150,43550,56710,2004
56051,TN,1660,"Clarksville-Hopkinsville, TN-KY MSA",23-0000,Legal occupations,major,310,9.4,21.33,44370,9.0,9.82,11.60,17.23,24.84,37.82,20420,24120,35850,51660,78670,2004
56055,TN,1660,"Clarksville-Hopkinsville, TN-KY MSA",25-0000,"Education, training, and library occupations",major,5480,3.5,18.58,38660,6.3,6.51,8.93,18.88,26.32,31.99,13550,18580,39270,54740,66540,2004
56064,TN,1660,"Clarksville-Hopkinsville, TN-KY MSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,410,13.7,13.08,27200,4.8,6.82,8.11,11.05,15.79,22.93,14190,16870,22970,32850,47680,2004
56069,TN,1660,"Clarksville-Hopkinsville, TN-KY MSA",29-0000,Healthcare practitioners and technical occupations,major,3070,17.2,26.07,54230,3.9,10.67,14.13,19.66,28.17,50.62,22200,29390,40890,58600,105290,2004
56088,TN,1660,"Clarksville-Hopkinsville, TN-KY MSA",31-0000,Healthcare support occupations,major,1620,9.3,10.25,21320,3.1,7.16,8.03,9.63,11.83,14.78,14880,16710,20030,24600,30750,2004
56096,TN,1660,"Clarksville-Hopkinsville, TN-KY MSA",33-0000,Protective service occupations,major,1650,24.6,11.46,23850,11.7,5.72,6.35,10.02,15.37,20.35,11900,13210,20840,31960,42340,2004
56105,TN,1660,"Clarksville-Hopkinsville, TN-KY MSA",35-0000,Food preparation and serving related occupations,major,6180,4.8,7.21,15000,1.4,5.55,5.95,6.63,7.92,9.92,11540,12380,13780,16470,20630,2004
56121,TN,1660,"Clarksville-Hopkinsville, TN-KY MSA",37-0000,Building and grounds cleaning and maintenance occupations,major,1840,3.7,9.52,19790,2.2,6.10,7.16,8.88,10.84,13.79,12680,14890,18460,22560,28680,2004
56128,TN,1660,"Clarksville-Hopkinsville, TN-KY MSA",39-0000,Personal care and service occupations,major,1410,8.7,8.23,17110,2.2,5.75,6.37,7.43,8.72,12.79,11960,13260,15450,18140,26600,2004
56138,TN,1660,"Clarksville-Hopkinsville, TN-KY MSA",41-0000,Sales and related occupations,major,6970,3.4,11.00,22890,2.2,5.98,6.89,8.41,12.07,19.27,12440,14330,17490,25100,40090,2004
56153,TN,1660,"Clarksville-Hopkinsville, TN-KY MSA",43-0000,Office and administrative support occupations,major,11140,3.0,11.50,23920,2.2,7.05,8.15,10.54,13.76,17.50,14670,16960,21920,28630,36400,2004
56188,TN,1660,"Clarksville-Hopkinsville, TN-KY MSA",45-0000,"Farming, fishing, and forestry occupations",major,90,23.9,10.06,20930,4.4,5.88,6.68,9.03,12.62,16.21,12230,13890,18780,26250,33720,2004
56189,TN,1660,"Clarksville-Hopkinsville, TN-KY MSA",47-0000,Construction and extraction occupations,major,2220,7.7,14.30,29740,2.3,8.49,10.07,12.88,17.22,22.84,17660,20950,26790,35820,47500,2004
