,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
56533,AL,5240,"Montgomery, AL MSA",51-0000,Production occupations,major,11040,5.2,11.75,24450,1.9,7.28,8.46,10.82,13.72,17.79,15150,17590,22500,28530,37010,2003
56576,AL,5240,"Montgomery, AL MSA",53-0000,Transportation and material moving occupations,major,11550,3.8,11.89,24740,3.5,6.45,7.91,10.55,14.19,19.89,13420,16450,21950,29500,41380,2003
56591,AL,8600,"Tuscaloosa, AL MSA",11-0000,Management occupations,major,3210,7.2,32.29,67160,2.1,14.33,19.56,27.66,38.89,55.83,29800,40680,57540,80890,116120,2003
56610,AL,8600,"Tuscaloosa, AL MSA",13-0000,Business and financial operations occupations,major,1610,16.6,22.56,46920,3.4,11.70,15.26,20.13,26.65,34.45,24340,31730,41870,55430,71660,2003
56621,AL,8600,"Tuscaloosa, AL MSA",15-0000,Computer and mathematical occupations,major,530,22.6,23.91,49730,4.8,12.42,16.57,22.10,29.21,36.62,25840,34460,45970,60760,76160,2003
56627,AL,8600,"Tuscaloosa, AL MSA",17-0000,Architecture and engineering occupations,major,890,9.0,22.36,46520,4.5,10.07,14.62,20.39,28.35,38.45,20940,30410,42410,58970,79970,2003
56636,AL,8600,"Tuscaloosa, AL MSA",19-0000,"Life, physical, and social science occupations",major,690,42.4,18.62,38740,6.1,10.72,12.96,16.51,21.31,28.82,22290,26950,34330,44310,59950,2003
56641,AL,8600,"Tuscaloosa, AL MSA",21-0000,Community and social services occupations,major,970,4.2,12.83,26690,7.1,7.52,8.56,10.62,16.38,21.17,15640,17800,22090,34060,44030,2003
56647,AL,8600,"Tuscaloosa, AL MSA",23-0000,Legal occupations,major,380,9.6,33.06,68760,15.1,10.07,12.82,22.15,36.79,#,20940,26670,46070,76530,#,2003
56652,AL,8600,"Tuscaloosa, AL MSA",25-0000,"Education, training, and library occupations",major,4580,23.3,19.53,40630,15.3,6.17,8.23,17.57,22.44,35.22,12830,17120,36550,46670,73250,2003
56658,AL,8600,"Tuscaloosa, AL MSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,590,17.2,14.62,30400,5.3,7.43,9.59,12.76,18.09,24.01,15460,19940,26540,37620,49940,2003
56665,AL,8600,"Tuscaloosa, AL MSA",29-0000,Healthcare practitioners and technical occupations,major,4680,2.5,21.30,44310,3.5,9.94,12.93,17.74,23.95,35.41,20680,26900,36900,49820,73660,2003
56675,AL,8600,"Tuscaloosa, AL MSA",31-0000,Healthcare support occupations,major,2330,10.3,9.21,19160,3.5,6.05,7.09,8.54,10.73,13.41,12590,14740,17760,22310,27890,2003
56683,AL,8600,"Tuscaloosa, AL MSA",33-0000,Protective service occupations,major,1160,4.6,14.90,31000,3.0,7.62,12.46,15.35,17.36,20.84,15850,25910,31930,36100,43340,2003
56686,AL,8600,"Tuscaloosa, AL MSA",35-0000,Food preparation and serving related occupations,major,6440,3.5,7.23,15030,1.8,5.64,6.06,6.74,8.02,9.77,11740,12600,14030,16680,20320,2003
56701,AL,8600,"Tuscaloosa, AL MSA",37-0000,Building and grounds cleaning and maintenance occupations,major,2290,6.2,8.44,17540,2.9,5.80,6.42,7.74,9.76,12.36,12060,13350,16090,20300,25700,2003
56707,AL,8600,"Tuscaloosa, AL MSA",39-0000,Personal care and service occupations,major,1220,11.7,8.51,17700,2.6,5.74,6.36,7.73,9.12,12.36,11940,13230,16080,18970,25720,2003
56716,AL,8600,"Tuscaloosa, AL MSA",41-0000,Sales and related occupations,major,7670,5.1,11.11,23110,3.2,5.85,6.51,8.07,12.27,20.51,12160,13550,16790,25510,42650,2003
56728,AL,8600,"Tuscaloosa, AL MSA",43-0000,Office and administrative support occupations,major,11300,9.5,11.57,24060,1.7,6.90,8.39,10.67,13.91,17.47,14350,17440,22190,28930,36350,2003
56763,AL,8600,"Tuscaloosa, AL MSA",45-0000,"Farming, fishing, and forestry occupations",major,140,28.6,14.40,29950,15.3,7.75,10.40,13.55,16.61,18.35,16130,21640,28190,34550,38180,2003
56765,AL,8600,"Tuscaloosa, AL MSA",47-0000,Construction and extraction occupations,major,6940,12.0,13.50,28070,2.6,7.79,9.71,12.62,16.35,20.67,16210,20190,26240,34010,43000,2003
56786,AL,8600,"Tuscaloosa, AL MSA",49-0000,"Installation, maintenance, and repair occupations",major,3490,7.1,15.88,33030,2.1,8.59,10.99,14.50,19.88,25.50,17860,22850,30150,41340,53040,2003
56803,AL,8600,"Tuscaloosa, AL MSA",51-0000,Production occupations,major,7620,15.0,14.81,30800,3.9,8.29,10.35,13.49,18.14,24.35,17250,21530,28060,37730,50650,2003
56819,AL,8600,"Tuscaloosa, AL MSA",53-0000,Transportation and material moving occupations,major,6390,9.5,11.42,23750,3.7,6.07,7.06,10.27,13.98,18.82,12630,14680,21360,29080,39150,2003
56836,AR,2580,"Fayetteville-Springdale-Rogers, AR MSA",11-0000,Management occupations,major,8210,3.5,31.15,64790,9.0,12.04,17.46,26.17,37.96,56.44,25050,36320,54440,78970,117390,2003
56860,AR,2580,"Fayetteville-Springdale-Rogers, AR MSA",13-0000,Business and financial operations occupations,major,6600,3.9,19.84,41260,9.3,8.95,11.59,16.84,23.99,34.08,18610,24100,35030,49900,70880,2003
56873,AR,2580,"Fayetteville-Springdale-Rogers, AR MSA",15-0000,Computer and mathematical occupations,major,3750,6.5,20.98,43650,12.9,9.48,11.90,17.57,28.25,37.40,19720,24750,36540,58750,77790,2003
56881,AR,2580,"Fayetteville-Springdale-Rogers, AR MSA",17-0000,Architecture and engineering occupations,major,1950,9.6,22.16,46080,4.7,10.94,14.55,20.35,27.38,36.72,22750,30270,42320,56950,76380,2003
56904,AR,2580,"Fayetteville-Springdale-Rogers, AR MSA",21-0000,Community and social services occupations,major,1120,10.6,15.33,31880,3.2,9.09,10.75,13.61,19.40,24.38,18910,22360,28310,40350,50700,2003
56912,AR,2580,"Fayetteville-Springdale-Rogers, AR MSA",23-0000,Legal occupations,major,750,18.4,19.43,40420,6.6,8.12,10.97,16.29,24.83,31.02,16890,22810,33890,51660,64530,2003
56917,AR,2580,"Fayetteville-Springdale-Rogers, AR MSA",25-0000,"Education, training, and library occupations",major,8660,3.1,15.66,32570,4.9,6.63,8.65,14.48,19.77,25.95,13800,17990,30120,41120,53980,2003
56934,AR,2580,"Fayetteville-Springdale-Rogers, AR MSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,1280,9.3,14.22,29590,4.2,7.36,9.01,12.20,16.90,24.23,15320,18750,25380,35150,50390,2003
56944,AR,2580,"Fayetteville-Springdale-Rogers, AR MSA",29-0000,Healthcare practitioners and technical occupations,major,6230,6.9,24.53,51010,4.9,10.36,13.93,19.42,26.47,45.83,21560,28980,40390,55070,95330,2003
56973,AR,2580,"Fayetteville-Springdale-Rogers, AR MSA",31-0000,Healthcare support occupations,major,2690,8.4,9.66,20080,2.3,6.80,7.78,9.41,10.91,13.13,14140,16190,19570,22690,27310,2003
56984,AR,2580,"Fayetteville-Springdale-Rogers, AR MSA",33-0000,Protective service occupations,major,1970,8.6,13.09,27220,3.9,7.03,9.18,12.16,15.93,20.67,14630,19100,25300,33130,42990,2003
56990,AR,2580,"Fayetteville-Springdale-Rogers, AR MSA",35-0000,Food preparation and serving related occupations,major,12190,3.0,7.42,15430,1.8,5.68,6.11,6.86,8.22,10.18,11810,12720,14280,17090,21180,2003
57006,AR,2580,"Fayetteville-Springdale-Rogers, AR MSA",37-0000,Building and grounds cleaning and maintenance occupations,major,4270,3.4,8.77,18240,1.5,6.15,7.08,8.17,9.94,12.25,12790,14730,17000,20670,25490,2003
57013,AR,2580,"Fayetteville-Springdale-Rogers, AR MSA",39-0000,Personal care and service occupations,major,1890,15.4,8.02,16680,3.4,5.74,6.27,7.16,8.95,11.89,11940,13040,14900,18630,24740,2003
57025,AR,2580,"Fayetteville-Springdale-Rogers, AR MSA",41-0000,Sales and related occupations,major,16100,3.6,13.78,28660,6.9,6.05,6.96,8.77,14.21,24.84,12580,14480,18240,29560,51660,2003
57040,AR,2580,"Fayetteville-Springdale-Rogers, AR MSA",43-0000,Office and administrative support occupations,major,28740,2.9,11.44,23800,1.7,7.26,8.74,10.66,13.31,16.85,15100,18170,22180,27680,35060,2003
57080,AR,2580,"Fayetteville-Springdale-Rogers, AR MSA",45-0000,"Farming, fishing, and forestry occupations",major,**,**,8.26,17170,2.7,5.96,6.90,7.96,9.28,10.75,12390,14350,16550,19290,22350,2003
57082,AR,2580,"Fayetteville-Springdale-Rogers, AR MSA",47-0000,Construction and extraction occupations,major,6090,4.7,14.05,29220,3.0,9.02,10.38,12.78,16.36,20.40,18760,21580,26580,34020,42430,2003
57107,AR,2580,"Fayetteville-Springdale-Rogers, AR MSA",49-0000,"Installation, maintenance, and repair occupations",major,6890,4.7,14.87,30920,1.8,8.93,10.82,13.88,17.89,22.72,18580,22510,28880,37220,47250,2003
57127,AR,2580,"Fayetteville-Springdale-Rogers, AR MSA",51-0000,Production occupations,major,23650,4.3,11.37,23650,1.6,7.55,8.74,10.70,13.23,16.27,15710,18170,22250,27520,33830,2003
57181,AR,2580,"Fayetteville-Springdale-Rogers, AR MSA",53-0000,Transportation and material moving occupations,major,19070,5.3,14.00,29110,7.1,7.29,9.28,12.67,17.31,23.73,15160,19290,26360,36010,49360,2003
57196,AR,2720,"Fort Smith, AR-OK MSA",11-0000,Management occupations,major,3560,4.1,30.58,63600,2.0,12.68,18.48,26.95,36.72,53.09,26370,38430,56060,76380,110430,2003
57218,AR,2720,"Fort Smith, AR-OK MSA",13-0000,Business and financial operations occupations,major,2000,11.2,20.13,41860,2.8,9.74,13.25,17.49,23.96,32.08,20270,27570,36380,49840,66720,2003
57232,AR,2720,"Fort Smith, AR-OK MSA",15-0000,Computer and mathematical occupations,major,550,15.4,21.11,43900,4.4,9.76,12.81,19.14,27.00,35.86,20310,26640,39820,56150,74600,2003
57238,AR,2720,"Fort Smith, AR-OK MSA",17-0000,Architecture and engineering occupations,major,770,7.1,20.40,42440,2.9,11.51,14.35,18.94,25.75,32.67,23940,29850,39400,53550,67940,2003
57247,AR,2720,"Fort Smith, AR-OK MSA",19-0000,"Life, physical, and social science occupations",major,210,12.8,19.92,41440,4.5,10.73,13.04,17.27,23.56,34.36,22320,27130,35920,49000,71460,2003
57249,AR,2720,"Fort Smith, AR-OK MSA",21-0000,Community and social services occupations,major,690,5.2,14.07,29270,3.5,6.74,9.58,12.93,18.29,23.84,14020,19930,26890,38030,49580,2003
57256,AR,2720,"Fort Smith, AR-OK MSA",23-0000,Legal occupations,major,260,11.1,25.31,52640,8.1,10.82,13.29,18.38,28.24,54.35,22500,27650,38220,58740,113040,2003
57260,AR,2720,"Fort Smith, AR-OK MSA",25-0000,"Education, training, and library occupations",major,4290,4.5,15.15,31520,3.7,6.71,11.55,15.54,19.04,22.65,13960,24030,32310,39610,47120,2003
57274,AR,2720,"Fort Smith, AR-OK MSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,670,16.8,13.85,28810,5.6,7.17,8.98,12.24,16.84,22.24,14910,18690,25460,35020,46260,2003
57282,AR,2720,"Fort Smith, AR-OK MSA",29-0000,Healthcare practitioners and technical occupations,major,5150,20.5,22.07,45900,6.0,10.44,12.64,16.85,21.49,34.83,21720,26280,35040,44690,72450,2003
57303,AR,2720,"Fort Smith, AR-OK MSA",31-0000,Healthcare support occupations,major,2640,11.5,8.50,17680,1.9,6.41,7.20,8.06,9.43,11.25,13330,14980,16770,19620,23400,2003
57310,AR,2720,"Fort Smith, AR-OK MSA",33-0000,Protective service occupations,major,1240,7.6,13.80,28700,4.1,7.25,9.72,12.81,16.32,21.53,15080,20220,26640,33940,44780,2003
57315,AR,2720,"Fort Smith, AR-OK MSA",35-0000,Food preparation and serving related occupations,major,7050,3.7,7.09,14750,1.3,5.52,5.90,6.54,7.80,9.84,11470,12280,13600,16230,20470,2003
57330,AR,2720,"Fort Smith, AR-OK MSA",37-0000,Building and grounds cleaning and maintenance occupations,major,2450,5.9,8.57,17820,1.8,5.85,6.62,8.12,9.87,11.55,12170,13770,16900,20530,24020,2003
57337,AR,2720,"Fort Smith, AR-OK MSA",39-0000,Personal care and service occupations,major,1350,6.1,7.75,16110,1.7,5.74,6.32,7.34,8.49,10.36,11940,13160,15260,17660,21550,2003
57345,AR,2720,"Fort Smith, AR-OK MSA",41-0000,Sales and related occupations,major,9390,3.3,11.26,23410,2.8,5.94,6.70,8.49,13.25,19.88,12360,13940,17670,27570,41350,2003
57357,AR,2720,"Fort Smith, AR-OK MSA",43-0000,Office and administrative support occupations,major,14270,3.6,11.11,23120,1.4,6.80,8.19,10.18,13.09,16.98,14150,17030,21180,27220,35310,2003
57401,AR,2720,"Fort Smith, AR-OK MSA",45-0000,"Farming, fishing, and forestry occupations",major,300,32.8,8.53,17750,4.5,5.96,6.78,8.24,9.82,10.80,12400,14100,17140,20430,22470,2003
57403,AR,2720,"Fort Smith, AR-OK MSA",47-0000,Construction and extraction occupations,major,4660,9.5,14.07,29270,1.6,8.97,10.71,13.69,16.76,19.86,18670,22280,28480,34870,41310,2003
57426,AR,2720,"Fort Smith, AR-OK MSA",49-0000,"Installation, maintenance, and repair occupations",major,4500,6.3,14.37,29880,1.4,8.40,10.56,13.77,17.24,21.61,17470,21970,28640,35860,44960,2003
57447,AR,2720,"Fort Smith, AR-OK MSA",51-0000,Production occupations,major,18920,2.9,11.78,24500,3.5,7.36,8.46,10.89,15.02,17.21,15300,17600,22650,31240,35790,2003
57489,AR,2720,"Fort Smith, AR-OK MSA",53-0000,Transportation and material moving occupations,major,12200,3.4,12.82,26660,3.8,6.76,8.34,12.39,16.34,18.91,14050,17340,25780,33990,39330,2003
57506,AR,3700,"Jonesboro, AR MSA",11-0000,Management occupations,major,1580,4.3,31.10,64690,2.2,14.89,19.22,26.37,37.39,53.38,30980,39970,54840,77780,111040,2003
57520,AR,3700,"Jonesboro, AR MSA",13-0000,Business and financial operations occupations,major,1000,4.5,19.52,40600,2.6,10.57,13.27,17.25,24.47,31.23,21990,27600,35890,50900,64950,2003
57530,AR,3700,"Jonesboro, AR MSA",15-0000,Computer and mathematical occupations,major,160,4.3,17.86,37150,2.9,10.27,13.01,16.70,21.45,28.32,21360,27060,34740,44620,58910,2003
57532,AR,3700,"Jonesboro, AR MSA",17-0000,Architecture and engineering occupations,major,320,15.1,19.21,39960,4.7,8.90,12.79,17.11,23.42,32.33,18510,26610,35580,48710,67240,2003
57536,AR,3700,"Jonesboro, AR MSA",19-0000,"Life, physical, and social science occupations",major,100,10.6,20.71,43080,6.9,13.67,15.47,18.97,23.38,30.20,28430,32180,39450,48620,62810,2003
57537,AR,3700,"Jonesboro, AR MSA",21-0000,Community and social services occupations,major,530,6.1,13.98,29070,9.6,7.05,8.56,12.01,16.87,21.62,14650,17810,24980,35090,44980,2003
57540,AR,3700,"Jonesboro, AR MSA",23-0000,Legal occupations,major,100,17.6,35.35,73530,23.5,13.03,14.49,16.59,39.70,#,27110,30130,34500,82580,#,2003
57543,AR,3700,"Jonesboro, AR MSA",25-0000,"Education, training, and library occupations",major,2350,12.8,14.62,30410,5.0,6.24,7.49,14.78,19.27,24.05,12970,15570,30750,40080,50020,2003
57553,AR,3700,"Jonesboro, AR MSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,300,13.6,11.84,24620,4.4,7.08,8.55,10.85,13.53,18.87,14720,17790,22560,28150,39260,2003
57556,AR,3700,"Jonesboro, AR MSA",29-0000,Healthcare practitioners and technical occupations,major,2680,8.3,20.68,43010,6.8,9.23,11.27,15.32,20.75,33.69,19200,23450,31870,43160,70070,2003
57570,AR,3700,"Jonesboro, AR MSA",31-0000,Healthcare support occupations,major,1360,14.4,9.23,19200,2.5,6.68,7.65,8.75,10.38,12.10,13890,15910,18190,21600,25170,2003
57577,AR,3700,"Jonesboro, AR MSA",33-0000,Protective service occupations,major,830,2.7,12.75,26510,8.8,6.20,7.16,13.55,15.97,19.60,12900,14900,28170,33220,40770,2003
57579,AR,3700,"Jonesboro, AR MSA",35-0000,Food preparation and serving related occupations,major,3560,4.9,6.97,14490,1.5,5.60,5.97,6.58,7.58,9.00,11650,12410,13680,15760,18710,2003
57593,AR,3700,"Jonesboro, AR MSA",37-0000,Building and grounds cleaning and maintenance occupations,major,1290,6.4,8.37,17410,2.1,5.97,6.74,7.87,9.12,11.13,12420,14020,16370,18960,23150,2003
57600,AR,3700,"Jonesboro, AR MSA",39-0000,Personal care and service occupations,major,640,8.7,8.10,16840,4.7,5.69,6.25,7.33,8.54,10.72,11830,13010,15240,17770,22290,2003
57604,AR,3700,"Jonesboro, AR MSA",41-0000,Sales and related occupations,major,4670,4.9,10.96,22800,3.1,5.89,6.57,8.26,12.07,19.04,12250,13670,17180,25100,39610,2003
57617,AR,3700,"Jonesboro, AR MSA",43-0000,Office and administrative support occupations,major,5930,3.6,10.58,22000,1.7,6.61,7.89,9.76,12.49,16.02,13750,16420,20290,25980,33310,2003
57645,AR,3700,"Jonesboro, AR MSA",45-0000,"Farming, fishing, and forestry occupations",major,130,26.3,9.34,19420,6.5,5.78,6.18,6.84,10.38,17.00,12030,12850,14220,21590,35360,2003
57647,AR,3700,"Jonesboro, AR MSA",47-0000,Construction and extraction occupations,major,1820,6.5,12.33,25640,1.6,7.82,9.31,11.72,14.59,17.75,16270,19360,24380,30350,36920,2003
57663,AR,3700,"Jonesboro, AR MSA",49-0000,"Installation, maintenance, and repair occupations",major,1660,7.1,14.36,29880,3.4,7.93,10.13,13.24,17.54,22.62,16490,21070,27540,36480,47050,2003
57677,AR,3700,"Jonesboro, AR MSA",51-0000,Production occupations,major,5610,11.2,11.36,23630,1.8,7.58,8.96,10.65,13.18,16.50,15770,18640,22140,27420,34320,2003
57701,AR,3700,"Jonesboro, AR MSA",53-0000,Transportation and material moving occupations,major,3620,5.7,11.52,23960,2.8,6.98,8.18,10.35,13.12,18.00,14510,17020,21530,27290,37440,2003
57717,AR,4400,"Little Rock-North Little Rock, AR MSA",11-0000,Management occupations,major,13530,3.3,34.84,72470,1.3,15.99,21.92,30.68,42.82,57.54,33260,45590,63820,89070,119690,2003
57745,AR,4400,"Little Rock-North Little Rock, AR MSA",13-0000,Business and financial operations occupations,major,13690,3.7,22.53,46870,2.4,12.74,15.92,20.44,26.63,34.49,26490,33110,42520,55390,71740,2003
57768,AR,4400,"Little Rock-North Little Rock, AR MSA",15-0000,Computer and mathematical occupations,major,6400,13.9,25.06,52130,2.7,14.36,17.72,23.58,31.03,38.61,29870,36850,49060,64540,80310,2003
57778,AR,4400,"Little Rock-North Little Rock, AR MSA",17-0000,Architecture and engineering occupations,major,3990,7.0,24.20,50340,2.7,12.15,16.94,22.75,30.83,38.11,25280,35230,47310,64120,79270,2003
57797,AR,4400,"Little Rock-North Little Rock, AR MSA",19-0000,"Life, physical, and social science occupations",major,2420,3.2,20.44,42510,4.1,8.67,14.29,19.60,25.19,32.05,18040,29730,40770,52390,66670,2003
57808,AR,4400,"Little Rock-North Little Rock, AR MSA",21-0000,Community and social services occupations,major,4140,3.9,14.09,29310,3.6,7.86,9.61,12.68,17.57,22.96,16340,19990,26370,36540,47760,2003
57819,AR,4400,"Little Rock-North Little Rock, AR MSA",23-0000,Legal occupations,major,2850,9.1,30.43,63300,8.5,11.39,14.80,21.16,35.22,67.00,23700,30790,44010,73250,139360,2003
57824,AR,4400,"Little Rock-North Little Rock, AR MSA",25-0000,"Education, training, and library occupations",major,14210,3.8,18.43,38330,3.5,7.74,12.77,17.47,22.65,28.57,16100,26560,36340,47110,59430,2003
57851,AR,4400,"Little Rock-North Little Rock, AR MSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,3130,5.0,15.42,32070,3.3,6.71,9.52,13.80,19.30,25.43,13950,19810,28700,40140,52900,2003
57868,AR,4400,"Little Rock-North Little Rock, AR MSA",29-0000,Healthcare practitioners and technical occupations,major,21070,5.5,23.60,49090,3.9,10.43,13.98,19.32,26.20,39.42,21700,29080,40190,54490,82000,2003
57903,AR,4400,"Little Rock-North Little Rock, AR MSA",31-0000,Healthcare support occupations,major,7440,6.0,9.60,19970,2.2,7.15,7.87,8.98,10.74,13.22,14870,16370,18690,22330,27510,2003
57916,AR,4400,"Little Rock-North Little Rock, AR MSA",33-0000,Protective service occupations,major,7690,3.0,13.02,27080,5.9,6.37,7.93,11.63,17.52,21.27,13240,16500,24190,36440,44240,2003
57924,AR,4400,"Little Rock-North Little Rock, AR MSA",35-0000,Food preparation and serving related occupations,major,21680,4.1,7.40,15380,1.3,5.62,6.04,6.74,8.17,10.33,11690,12570,14030,17000,21480,2003
57940,AR,4400,"Little Rock-North Little Rock, AR MSA",37-0000,Building and grounds cleaning and maintenance occupations,major,9700,4.1,8.33,17330,1.9,5.85,6.49,7.62,9.14,12.05,12160,13500,15860,19010,25060,2003
57948,AR,4400,"Little Rock-North Little Rock, AR MSA",39-0000,Personal care and service occupations,major,5950,6.6,8.42,17520,2.5,5.78,6.42,7.71,9.20,12.24,12010,13350,16030,19140,25460,2003
57960,AR,4400,"Little Rock-North Little Rock, AR MSA",41-0000,Sales and related occupations,major,33750,2.9,14.08,29280,3.1,6.06,7.12,9.36,16.49,26.97,12600,14810,19460,34290,56090,2003
57975,AR,4400,"Little Rock-North Little Rock, AR MSA",43-0000,Office and administrative support occupations,major,58160,2.1,11.93,24810,0.7,7.42,8.99,11.00,13.98,18.00,15430,18690,22890,29080,37450,2003
